UPC,WeekendDate,StoreID,NetSalesForWeek,Units_Sold,Unit_Price,UPC_Sub_Category,UPC_Brand
100000000008,2023/01/08,1,2141.26,269,8.07,Beverages,BrandD
100000000008,2023/01/15,1,1765.42,220,8.24,Beverages,BrandD
100000000008,2023/01/22,1,473.03,60,8.02,Beverages,BrandD
100000000008,2023/01/29,1,3886.2,447,8.51,Beverages,BrandD
100000000008,2023/02/12,1,1976.17,246,8.08,Beverages,BrandD
100000000008,2023/02/19,1,3796.09,452,8.53,Beverages,BrandD
100000000008,2023/02/26,1,3031.99,374,8.0,Beverages,BrandD
100000000008,2023/03/05,1,1051.74,124,8.57,Beverages,BrandD
100000000008,2023/03/12,1,587.14,66,8.66,Beverages,BrandD
100000000008,2023/03/19,1,3273.45,379,8.76,Beverages,BrandD
100000000008,2023/03/26,1,2663.07,302,8.67,Beverages,BrandD
100000000008,2023/04/02,1,1369.73,171,8.08,Beverages,BrandD
100000000008,2023/04/09,1,1618.85,192,8.25,Beverages,BrandD
100000000008,2023/04/16,1,2096.24,242,8.59,Beverages,BrandD
100000000008,2023/04/23,1,1573.74,190,8.11,Beverages,BrandD
100000000008,2023/04/30,1,3316.6,380,8.73,Beverages,BrandD
100000000008,2023/05/07,1,306.22,36,8.65,Beverages,BrandD
100000000008,2023/05/14,1,4136.51,491,8.44,Beverages,BrandD
100000000008,2023/05/21,1,932.48,109,8.39,Beverages,BrandD
100000000008,2023/05/28,1,257.6,31,8.2,Beverages,BrandD
100000000008,2023/06/04,1,499.26,60,8.24,Beverages,BrandD
100000000008,2023/06/11,1,3770.25,475,8.06,Beverages,BrandD
100000000008,2023/06/18,1,3320.73,394,8.5,Beverages,BrandD
100000000008,2023/06/25,1,297.08,36,8.3,Beverages,BrandD
100000000008,2023/07/02,1,2216.96,257,8.38,Beverages,BrandD
100000000008,2023/07/16,1,3069.47,389,8.13,Beverages,BrandD
100000000008,2023/07/23,1,1339.0,155,8.55,Beverages,BrandD
100000000008,2023/07/30,1,2506.38,282,8.64,Beverages,BrandD
100000000008,2023/08/06,1,1227.17,138,8.81,Beverages,BrandD
100000000008,2023/08/20,1,4038.89,499,8.34,Beverages,BrandD
100000000008,2023/08/27,1,525.7,64,8.3,Beverages,BrandD
100000000008,2023/09/03,1,2388.68,274,8.7,Beverages,BrandD
100000000008,2023/09/10,1,2710.43,348,8.01,Beverages,BrandD
100000000008,2023/10/01,1,550.86,67,8.39,Beverages,BrandD
100000000008,2023/10/08,1,589.64,72,8.3,Beverages,BrandD
100000000008,2023/10/15,1,3209.99,379,8.5,Beverages,BrandD
100000000008,2023/10/22,1,2584.11,309,8.36,Beverages,BrandD
100000000008,2023/10/29,1,2525.13,311,8.25,Beverages,BrandD
100000000008,2023/11/05,1,2367.25,284,8.57,Beverages,BrandD
100000000008,2023/11/12,1,1122.23,140,8.23,Beverages,BrandD
100000000008,2023/11/19,1,3670.62,439,8.22,Beverages,BrandD
100000000008,2023/11/26,1,1230.9,143,8.38,Beverages,BrandD
100000000008,2023/12/03,1,4099.7,475,8.62,Beverages,BrandD
100000000008,2023/12/10,1,3423.56,392,8.79,Beverages,BrandD
100000000008,2023/12/17,1,3293.17,413,8.1,Beverages,BrandD
100000000008,2023/12/24,1,1613.51,192,8.45,Beverages,BrandD
100000000008,2023/12/31,1,3052.42,363,8.56,Beverages,BrandD
100000000008,2024/01/14,1,3002.83,345,8.81,Beverages,BrandD
100000000008,2024/01/21,1,1677.46,206,8.36,Beverages,BrandD
100000000008,2024/01/28,1,1906.34,225,8.66,Beverages,BrandD
100000000008,2024/02/04,1,3852.7,470,8.11,Beverages,BrandD
100000000008,2024/02/18,1,1668.67,194,8.52,Beverages,BrandD
100000000008,2024/03/03,1,2619.31,313,8.44,Beverages,BrandD
100000000008,2024/03/10,1,283.77,33,8.58,Beverages,BrandD
100000000008,2024/03/17,1,4124.44,485,8.4,Beverages,BrandD
100000000008,2024/03/24,1,656.72,81,8.09,Beverages,BrandD
100000000008,2024/03/31,1,595.44,75,8.06,Beverages,BrandD
100000000008,2024/04/07,1,2218.02,272,8.26,Beverages,BrandD
100000000008,2024/04/14,1,2035.11,246,8.12,Beverages,BrandD
100000000008,2024/04/28,1,171.29,20,8.65,Beverages,BrandD
100000000008,2024/05/05,1,2372.68,274,8.56,Beverages,BrandD
100000000008,2024/05/12,1,4206.0,480,8.74,Beverages,BrandD
100000000008,2024/05/19,1,3862.71,457,8.49,Beverages,BrandD
100000000008,2024/05/26,1,1682.17,195,8.64,Beverages,BrandD
100000000008,2024/06/02,1,1607.29,200,8.05,Beverages,BrandD
100000000008,2024/06/09,1,3852.48,443,8.7,Beverages,BrandD
100000000008,2024/06/16,1,3273.23,386,8.35,Beverages,BrandD
100000000008,2024/06/23,1,344.23,42,8.21,Beverages,BrandD
100000000008,2024/06/30,1,966.59,114,8.64,Beverages,BrandD
100000000008,2024/07/07,1,2614.97,320,8.2,Beverages,BrandD
100000000008,2024/07/14,1,508.94,60,8.41,Beverages,BrandD
100000000008,2024/07/21,1,3246.63,384,8.31,Beverages,BrandD
100000000008,2024/07/28,1,1521.04,184,8.05,Beverages,BrandD
100000000008,2024/08/11,1,887.39,99,8.83,Beverages,BrandD
100000000008,2024/08/18,1,1386.76,167,8.56,Beverages,BrandD
100000000008,2024/08/25,1,3109.07,392,8.01,Beverages,BrandD
100000000008,2024/09/01,1,902.05,109,8.07,Beverages,BrandD
100000000008,2024/09/08,1,1710.49,199,8.47,Beverages,BrandD
100000000008,2024/09/15,1,2717.64,325,8.37,Beverages,BrandD
100000000008,2024/09/29,1,2773.36,340,8.02,Beverages,BrandD
100000000008,2024/10/06,1,1017.46,115,8.82,Beverages,BrandD
100000000008,2024/10/13,1,3151.08,376,8.15,Beverages,BrandD
100000000008,2024/10/20,1,3681.79,447,8.36,Beverages,BrandD
100000000008,2024/10/27,1,276.48,33,8.33,Beverages,BrandD
100000000008,2024/11/03,1,1639.42,200,8.13,Beverages,BrandD
100000000008,2024/11/10,1,2751.65,330,8.5,Beverages,BrandD
100000000008,2024/11/24,1,2376.22,301,8.08,Beverages,BrandD
100000000008,2024/12/01,1,3855.2,444,8.56,Beverages,BrandD
100000000008,2024/12/08,1,3629.24,415,8.82,Beverages,BrandD
100000000008,2024/12/15,1,1500.81,170,8.63,Beverages,BrandD
100000000008,2024/12/22,1,3048.88,357,8.54,Beverages,BrandD
100000000008,2022/01/02,2,3510.94,387,8.82,Beverages,BrandD
100000000008,2022/01/09,2,459.33,53,8.7,Beverages,BrandD
100000000008,2022/01/16,2,1082.76,122,8.75,Beverages,BrandD
100000000008,2022/01/23,2,3701.99,458,8.03,Beverages,BrandD
100000000008,2022/01/30,2,2439.87,283,8.58,Beverages,BrandD
100000000008,2022/02/06,2,2611.16,312,8.49,Beverages,BrandD
100000000008,2022/02/13,2,1972.45,242,8.37,Beverages,BrandD
100000000008,2022/02/20,2,808.16,97,8.34,Beverages,BrandD
100000000008,2022/03/06,2,943.66,116,8.26,Beverages,BrandD
100000000008,2022/03/13,2,1799.95,210,8.8,Beverages,BrandD
100000000008,2022/03/20,2,2802.28,329,8.38,Beverages,BrandD
100000000008,2022/03/27,2,1917.19,221,8.47,Beverages,BrandD
100000000008,2022/04/03,2,2958.62,356,8.25,Beverages,BrandD
100000000008,2022/04/17,2,1934.44,223,8.61,Beverages,BrandD
100000000008,2022/04/24,2,2069.66,246,8.27,Beverages,BrandD
100000000008,2022/05/01,2,2675.21,337,8.07,Beverages,BrandD
100000000008,2022/05/08,2,1759.29,216,8.15,Beverages,BrandD
100000000008,2022/05/15,2,1319.58,153,8.58,Beverages,BrandD
100000000008,2022/05/22,2,2149.56,248,8.76,Beverages,BrandD
100000000008,2022/05/29,2,2305.47,259,8.69,Beverages,BrandD
100000000008,2022/06/05,2,2295.82,291,8.03,Beverages,BrandD
100000000008,2022/06/12,2,1904.12,225,8.27,Beverages,BrandD
100000000008,2022/06/19,2,738.92,86,8.83,Beverages,BrandD
100000000008,2022/06/26,2,3224.58,385,8.6,Beverages,BrandD
100000000008,2022/07/10,2,1535.59,191,8.25,Beverages,BrandD
100000000008,2022/07/17,2,3955.34,450,8.68,Beverages,BrandD
100000000008,2022/07/24,2,4177.14,485,8.78,Beverages,BrandD
100000000008,2022/07/31,2,1675.57,198,8.59,Beverages,BrandD
100000000008,2022/08/07,2,3433.36,400,8.63,Beverages,BrandD
100000000008,2022/08/14,2,82.19,10,8.24,Beverages,BrandD
100000000008,2022/08/21,2,2886.19,355,8.19,Beverages,BrandD
100000000008,2022/08/28,2,745.73,91,8.35,Beverages,BrandD
100000000008,2022/09/04,2,346.64,41,8.56,Beverages,BrandD
100000000008,2022/09/11,2,849.49,106,8.09,Beverages,BrandD
100000000008,2022/09/18,2,2908.67,342,8.71,Beverages,BrandD
100000000008,2022/09/25,2,2592.63,305,8.56,Beverages,BrandD
100000000008,2022/10/02,2,1499.24,171,8.63,Beverages,BrandD
100000000008,2022/10/09,2,427.37,49,8.67,Beverages,BrandD
100000000008,2022/10/30,2,442.06,53,8.48,Beverages,BrandD
100000000008,2022/11/06,2,1603.55,191,8.24,Beverages,BrandD
100000000008,2022/11/20,2,2848.5,335,8.73,Beverages,BrandD
100000000008,2022/12/04,2,2139.54,249,8.5,Beverages,BrandD
100000000008,2022/12/11,2,1295.53,152,8.39,Beverages,BrandD
100000000008,2022/12/18,2,2403.98,277,8.61,Beverages,BrandD
100000000008,2022/12/25,2,2253.7,262,8.37,Beverages,BrandD
100000000008,2023/01/08,2,3845.41,452,8.65,Beverages,BrandD
100000000008,2023/01/15,2,592.61,72,8.01,Beverages,BrandD
100000000008,2023/01/22,2,3861.5,462,8.57,Beverages,BrandD
100000000008,2023/01/29,2,430.61,53,8.36,Beverages,BrandD
100000000008,2023/02/05,2,2339.67,290,8.08,Beverages,BrandD
100000000008,2023/02/12,2,555.59,66,8.55,Beverages,BrandD
100000000008,2023/02/19,2,3601.63,398,8.82,Beverages,BrandD
100000000008,2023/02/26,2,2953.49,357,8.13,Beverages,BrandD
100000000008,2023/03/05,2,332.28,40,8.21,Beverages,BrandD
100000000008,2023/03/19,2,1814.04,209,8.45,Beverages,BrandD
100000000008,2023/03/26,2,1848.18,220,8.66,Beverages,BrandD
100000000008,2023/04/02,2,2318.16,271,8.81,Beverages,BrandD
100000000008,2023/04/09,2,3858.22,475,8.02,Beverages,BrandD
100000000008,2023/04/16,2,1513.2,168,8.78,Beverages,BrandD
100000000008,2023/04/23,2,4051.52,474,8.8,Beverages,BrandD
100000000008,2023/05/07,2,796.38,99,8.2,Beverages,BrandD
100000000008,2023/05/21,2,3347.03,384,8.7,Beverages,BrandD
100000000008,2023/05/28,2,1793.78,215,8.49,Beverages,BrandD
100000000008,2023/06/04,2,3642.19,463,8.05,Beverages,BrandD
100000000008,2023/06/11,2,2875.29,351,8.08,Beverages,BrandD
100000000008,2023/06/18,2,3372.12,424,8.17,Beverages,BrandD
100000000008,2023/06/25,2,1218.85,147,8.45,Beverages,BrandD
100000000008,2023/07/02,2,4002.44,492,8.36,Beverages,BrandD
100000000008,2023/07/09,2,854.22,98,8.47,Beverages,BrandD
100000000008,2023/07/16,2,2810.13,328,8.64,Beverages,BrandD
100000000008,2023/07/30,2,3294.1,380,8.78,Beverages,BrandD
100000000008,2023/08/13,2,439.02,50,8.7,Beverages,BrandD
100000000008,2023/08/20,2,2444.2,302,8.04,Beverages,BrandD
100000000008,2023/08/27,2,3060.36,370,8.33,Beverages,BrandD
100000000008,2023/09/10,2,1261.63,144,8.53,Beverages,BrandD
100000000008,2023/09/17,2,2176.26,255,8.69,Beverages,BrandD
100000000008,2023/09/24,2,1805.79,224,8.25,Beverages,BrandD
100000000008,2023/10/01,2,194.26,24,8.32,Beverages,BrandD
100000000008,2023/10/08,2,1736.78,223,8.01,Beverages,BrandD
100000000008,2023/10/15,2,3417.59,404,8.67,Beverages,BrandD
100000000008,2023/10/22,2,2337.44,267,8.55,Beverages,BrandD
100000000008,2023/10/29,2,3975.45,462,8.37,Beverages,BrandD
100000000008,2023/11/05,2,2211.85,247,8.74,Beverages,BrandD
100000000008,2023/11/12,2,3676.05,463,8.09,Beverages,BrandD
100000000008,2023/11/19,2,3558.38,440,8.1,Beverages,BrandD
100000000008,2023/12/03,2,2731.8,323,8.47,Beverages,BrandD
100000000008,2023/12/17,2,1674.41,196,8.34,Beverages,BrandD
100000000008,2023/12/24,2,2522.34,285,8.64,Beverages,BrandD
100000000008,2023/12/31,2,668.84,81,8.16,Beverages,BrandD
100000000008,2024/01/14,2,3063.45,384,8.09,Beverages,BrandD
100000000008,2024/02/04,2,3921.37,461,8.37,Beverages,BrandD
100000000008,2024/02/11,2,2919.97,339,8.83,Beverages,BrandD
100000000008,2024/02/18,2,520.32,66,8.11,Beverages,BrandD
100000000008,2024/02/25,2,289.01,35,8.45,Beverages,BrandD
100000000008,2024/03/03,2,2495.73,316,8.13,Beverages,BrandD
100000000008,2024/03/17,2,741.67,86,8.61,Beverages,BrandD
100000000008,2024/03/24,2,1893.93,232,8.08,Beverages,BrandD
100000000008,2024/03/31,2,2234.81,262,8.75,Beverages,BrandD
100000000008,2024/04/07,2,420.05,50,8.52,Beverages,BrandD
100000000008,2024/04/14,2,2273.64,272,8.25,Beverages,BrandD
100000000008,2024/04/21,2,1223.09,138,8.84,Beverages,BrandD
100000000008,2024/04/28,2,3782.06,464,8.4,Beverages,BrandD
100000000008,2024/05/05,2,81.87,10,8.15,Beverages,BrandD
100000000008,2024/05/12,2,3143.21,371,8.24,Beverages,BrandD
100000000008,2024/05/19,2,1487.6,165,8.79,Beverages,BrandD
100000000008,2024/05/26,2,2463.68,310,8.1,Beverages,BrandD
100000000008,2024/06/02,2,1231.34,146,8.24,Beverages,BrandD
100000000008,2024/06/09,2,2891.59,330,8.61,Beverages,BrandD
100000000008,2024/06/23,2,1275.78,154,8.41,Beverages,BrandD
100000000008,2024/07/07,2,1150.04,129,8.84,Beverages,BrandD
100000000008,2024/07/14,2,4058.94,494,8.01,Beverages,BrandD
100000000008,2024/07/21,2,1430.29,167,8.81,Beverages,BrandD
100000000008,2024/07/28,2,99.58,12,8.16,Beverages,BrandD
100000000008,2024/08/04,2,4327.77,487,8.75,Beverages,BrandD
100000000008,2024/08/11,2,2160.33,258,8.24,Beverages,BrandD
100000000008,2024/09/01,2,3544.12,393,8.8,Beverages,BrandD
100000000008,2024/09/08,2,2524.63,311,8.03,Beverages,BrandD
100000000008,2024/09/15,2,1602.98,190,8.22,Beverages,BrandD
100000000008,2024/09/22,2,2388.19,281,8.48,Beverages,BrandD
100000000008,2024/09/29,2,3866.54,432,8.76,Beverages,BrandD
100000000008,2024/10/06,2,2425.3,296,8.38,Beverages,BrandD
100000000008,2024/10/13,2,1242.95,141,8.77,Beverages,BrandD
100000000008,2024/10/20,2,2420.5,278,8.58,Beverages,BrandD
100000000008,2024/10/27,2,2679.82,340,8.08,Beverages,BrandD
100000000008,2024/11/03,2,467.34,57,8.21,Beverages,BrandD
100000000008,2024/11/17,2,1053.99,128,8.44,Beverages,BrandD
100000000008,2024/11/24,2,1103.96,128,8.5,Beverages,BrandD
100000000008,2024/12/08,2,4089.91,472,8.52,Beverages,BrandD
100000000008,2024/12/15,2,1544.05,182,8.43,Beverages,BrandD
100000000008,2024/12/22,2,1406.09,167,8.49,Beverages,BrandD
100000000008,2022/01/02,3,1632.56,196,8.31,Beverages,BrandD
100000000008,2022/01/16,3,4253.45,500,8.72,Beverages,BrandD
100000000008,2022/01/23,3,457.95,57,8.01,Beverages,BrandD
100000000008,2022/01/30,3,887.05,110,8.26,Beverages,BrandD
100000000008,2022/02/13,3,775.65,98,8.01,Beverages,BrandD
100000000008,2022/02/20,3,1287.24,165,8.0,Beverages,BrandD
100000000008,2022/02/27,3,856.53,107,8.0,Beverages,BrandD
100000000008,2022/03/06,3,2303.74,270,8.76,Beverages,BrandD
100000000008,2022/03/13,3,3300.58,376,8.67,Beverages,BrandD
100000000008,2022/03/20,3,3331.27,387,8.78,Beverages,BrandD
100000000008,2022/03/27,3,1957.13,237,8.44,Beverages,BrandD
100000000008,2022/04/03,3,928.16,108,8.65,Beverages,BrandD
100000000008,2022/04/10,3,4010.26,467,8.74,Beverages,BrandD
100000000008,2022/04/17,3,422.18,50,8.49,Beverages,BrandD
100000000008,2022/04/24,3,131.35,16,8.09,Beverages,BrandD
100000000008,2022/05/01,3,420.75,48,8.78,Beverages,BrandD
100000000008,2022/05/08,3,549.79,62,8.83,Beverages,BrandD
100000000008,2022/05/29,3,549.99,64,8.51,Beverages,BrandD
100000000008,2022/06/12,3,3105.62,381,8.23,Beverages,BrandD
100000000008,2022/06/19,3,2288.26,267,8.55,Beverages,BrandD
100000000008,2022/06/26,3,2701.09,307,8.58,Beverages,BrandD
100000000008,2022/07/03,3,520.96,62,8.29,Beverages,BrandD
100000000008,2022/07/10,3,642.42,82,8.04,Beverages,BrandD
100000000008,2022/07/17,3,4098.03,479,8.64,Beverages,BrandD
100000000008,2022/07/24,3,1241.54,144,8.72,Beverages,BrandD
100000000008,2022/07/31,3,953.42,115,8.44,Beverages,BrandD
100000000008,2022/08/14,3,2054.19,262,8.03,Beverages,BrandD
100000000008,2022/08/21,3,3654.34,424,8.46,Beverages,BrandD
100000000008,2022/08/28,3,847.89,99,8.34,Beverages,BrandD
100000000008,2022/09/11,3,2049.72,253,8.13,Beverages,BrandD
100000000008,2022/09/18,3,350.82,39,8.79,Beverages,BrandD
100000000008,2022/09/25,3,3977.16,455,8.64,Beverages,BrandD
100000000008,2022/10/02,3,1808.06,226,8.03,Beverages,BrandD
100000000008,2022/10/09,3,2031.32,250,8.33,Beverages,BrandD
100000000008,2022/10/16,3,781.51,99,8.12,Beverages,BrandD
100000000008,2022/10/23,3,410.39,48,8.36,Beverages,BrandD
100000000008,2022/10/30,3,3382.57,378,8.7,Beverages,BrandD
100000000008,2022/11/13,3,2429.0,292,8.21,Beverages,BrandD
100000000008,2022/11/20,3,2570.62,312,8.3,Beverages,BrandD
100000000008,2022/11/27,3,1408.82,173,8.33,Beverages,BrandD
100000000008,2022/12/04,3,1423.3,168,8.42,Beverages,BrandD
100000000008,2022/12/11,3,1075.16,127,8.45,Beverages,BrandD
100000000008,2022/12/18,3,2698.39,312,8.77,Beverages,BrandD
100000000008,2022/12/25,3,1567.86,187,8.21,Beverages,BrandD
100000000008,2023/01/01,3,2606.49,297,8.82,Beverages,BrandD
100000000008,2023/01/22,3,3269.95,380,8.46,Beverages,BrandD
100000000008,2023/01/29,3,1075.52,132,8.01,Beverages,BrandD
100000000008,2023/02/05,3,1916.46,221,8.65,Beverages,BrandD
100000000008,2023/02/12,3,3945.88,457,8.43,Beverages,BrandD
100000000008,2023/02/19,3,564.02,64,8.66,Beverages,BrandD
100000000008,2023/02/26,3,374.17,43,8.79,Beverages,BrandD
100000000008,2023/03/19,3,1916.36,225,8.64,Beverages,BrandD
100000000008,2023/03/26,3,3473.78,432,8.07,Beverages,BrandD
100000000008,2023/04/02,3,1733.49,205,8.48,Beverages,BrandD
100000000008,2023/04/09,3,3548.41,427,8.43,Beverages,BrandD
100000000008,2023/04/16,3,976.83,118,8.37,Beverages,BrandD
100000000008,2023/04/30,3,931.33,107,8.69,Beverages,BrandD
100000000008,2023/05/07,3,424.23,52,8.17,Beverages,BrandD
100000000008,2023/05/14,3,1955.49,221,8.63,Beverages,BrandD
100000000008,2023/05/21,3,3251.05,403,8.22,Beverages,BrandD
100000000008,2023/05/28,3,2766.08,326,8.41,Beverages,BrandD
100000000008,2023/06/04,3,1595.04,195,8.28,Beverages,BrandD
100000000008,2023/06/11,3,2675.32,314,8.34,Beverages,BrandD
100000000008,2023/06/18,3,2287.31,275,8.26,Beverages,BrandD
100000000008,2023/06/25,3,2043.13,252,8.04,Beverages,BrandD
100000000008,2023/07/02,3,3316.33,383,8.75,Beverages,BrandD
100000000008,2023/07/16,3,2746.0,309,8.78,Beverages,BrandD
100000000008,2023/07/23,3,1109.46,130,8.5,Beverages,BrandD
100000000008,2023/07/30,3,1353.04,171,8.13,Beverages,BrandD
100000000008,2023/08/06,3,1127.14,138,8.25,Beverages,BrandD
100000000008,2023/08/13,3,342.66,39,8.57,Beverages,BrandD
100000000008,2023/08/20,3,4510.03,500,8.84,Beverages,BrandD
100000000008,2023/09/03,3,3340.88,407,8.0,Beverages,BrandD
100000000008,2023/09/10,3,547.96,65,8.21,Beverages,BrandD
100000000008,2023/09/17,3,2418.96,299,8.06,Beverages,BrandD
100000000008,2023/09/24,3,570.42,70,8.32,Beverages,BrandD
100000000008,2023/10/01,3,1183.73,138,8.76,Beverages,BrandD
100000000008,2023/10/08,3,2159.68,262,8.43,Beverages,BrandD
100000000008,2023/10/15,3,1359.87,165,8.09,Beverages,BrandD
100000000008,2023/10/22,3,1899.36,225,8.61,Beverages,BrandD
100000000008,2023/10/29,3,2768.43,333,8.24,Beverages,BrandD
100000000008,2023/11/05,3,1010.96,118,8.36,Beverages,BrandD
100000000008,2023/11/12,3,2273.52,280,8.31,Beverages,BrandD
100000000008,2023/11/26,3,2720.95,331,8.32,Beverages,BrandD
100000000008,2023/12/03,3,3590.81,432,8.43,Beverages,BrandD
100000000008,2023/12/10,3,1020.3,114,8.71,Beverages,BrandD
100000000008,2023/12/17,3,949.12,115,8.13,Beverages,BrandD
100000000008,2023/12/24,3,199.5,23,8.77,Beverages,BrandD
100000000008,2023/12/31,3,1262.13,155,8.3,Beverages,BrandD
100000000008,2024/01/07,3,4215.69,497,8.29,Beverages,BrandD
100000000008,2024/01/21,3,3624.88,451,8.05,Beverages,BrandD
100000000008,2024/01/28,3,392.7,46,8.73,Beverages,BrandD
100000000008,2024/02/04,3,1652.42,193,8.75,Beverages,BrandD
100000000008,2024/02/11,3,148.13,17,8.67,Beverages,BrandD
100000000008,2024/02/18,3,3619.1,435,8.49,Beverages,BrandD
100000000008,2024/02/25,3,384.71,45,8.42,Beverages,BrandD
100000000008,2024/03/03,3,3895.94,499,8.02,Beverages,BrandD
100000000008,2024/03/10,3,3839.86,453,8.61,Beverages,BrandD
100000000008,2024/03/17,3,2413.44,302,8.2,Beverages,BrandD
100000000008,2024/03/24,3,3768.38,451,8.59,Beverages,BrandD
100000000008,2024/04/07,3,697.67,84,8.46,Beverages,BrandD
100000000008,2024/04/14,3,2528.46,299,8.34,Beverages,BrandD
100000000008,2024/04/21,3,2079.41,263,8.12,Beverages,BrandD
100000000008,2024/05/12,3,1774.19,218,8.13,Beverages,BrandD
100000000008,2024/05/19,3,3880.92,454,8.53,Beverages,BrandD
100000000008,2024/05/26,3,240.29,29,8.26,Beverages,BrandD
100000000008,2024/06/02,3,1112.7,125,8.7,Beverages,BrandD
100000000008,2024/06/09,3,2268.27,270,8.44,Beverages,BrandD
100000000008,2024/06/16,3,4098.14,478,8.6,Beverages,BrandD
100000000008,2024/06/23,3,3287.86,389,8.41,Beverages,BrandD
100000000008,2024/06/30,3,2220.54,263,8.32,Beverages,BrandD
100000000008,2024/07/07,3,2019.78,234,8.52,Beverages,BrandD
100000000008,2024/07/14,3,2089.86,252,8.09,Beverages,BrandD
100000000008,2024/07/28,3,862.14,98,8.62,Beverages,BrandD
100000000008,2024/08/04,3,3745.92,431,8.59,Beverages,BrandD
100000000008,2024/08/11,3,2928.14,362,8.18,Beverages,BrandD
100000000008,2024/08/25,3,1636.65,201,8.03,Beverages,BrandD
100000000008,2024/09/01,3,4096.34,493,8.21,Beverages,BrandD
100000000008,2024/09/08,3,2792.3,326,8.75,Beverages,BrandD
100000000008,2024/09/15,3,2866.94,343,8.17,Beverages,BrandD
100000000008,2024/09/22,3,1217.81,150,8.31,Beverages,BrandD
100000000008,2024/09/29,3,275.56,35,8.01,Beverages,BrandD
100000000008,2024/10/06,3,1206.57,139,8.81,Beverages,BrandD
100000000008,2024/10/13,3,630.04,76,8.32,Beverages,BrandD
100000000008,2024/10/20,3,521.3,65,8.24,Beverages,BrandD
100000000008,2024/10/27,3,1075.91,128,8.41,Beverages,BrandD
100000000008,2024/11/03,3,2363.09,282,8.46,Beverages,BrandD
100000000008,2024/11/10,3,2911.73,336,8.45,Beverages,BrandD
100000000008,2024/11/17,3,3737.47,456,8.39,Beverages,BrandD
100000000008,2024/11/24,3,4034.48,475,8.27,Beverages,BrandD
100000000008,2024/12/01,3,3858.43,467,8.42,Beverages,BrandD
100000000008,2024/12/08,3,2025.61,254,8.2,Beverages,BrandD
100000000008,2024/12/15,3,418.37,53,8.06,Beverages,BrandD
100000000008,2024/12/22,3,2679.44,338,8.12,Beverages,BrandD
100000000008,2022/01/02,4,3676.22,442,8.11,Beverages,BrandD
100000000008,2022/01/09,4,1319.08,157,8.4,Beverages,BrandD
100000000008,2022/01/23,4,92.5,11,8.5,Beverages,BrandD
100000000008,2022/01/30,4,105.72,12,8.61,Beverages,BrandD
100000000008,2022/02/06,4,2702.81,327,8.52,Beverages,BrandD
100000000008,2022/02/13,4,1729.29,216,8.19,Beverages,BrandD
100000000008,2022/02/20,4,519.27,60,8.59,Beverages,BrandD
100000000008,2022/03/06,4,3365.42,402,8.51,Beverages,BrandD
100000000008,2022/03/13,4,732.03,92,8.12,Beverages,BrandD
100000000008,2022/03/20,4,3389.38,410,8.2,Beverages,BrandD
100000000008,2022/03/27,4,1148.67,146,8.01,Beverages,BrandD
100000000008,2022/04/10,4,1778.27,210,8.26,Beverages,BrandD
100000000008,2022/04/17,4,155.41,19,8.08,Beverages,BrandD
100000000008,2022/04/24,4,507.13,63,8.28,Beverages,BrandD
100000000008,2022/05/08,4,857.08,102,8.56,Beverages,BrandD
100000000008,2022/05/22,4,1115.06,131,8.32,Beverages,BrandD
100000000008,2022/05/29,4,1191.15,143,8.32,Beverages,BrandD
100000000008,2022/06/05,4,3501.41,423,8.23,Beverages,BrandD
100000000008,2022/06/12,4,2003.78,247,8.25,Beverages,BrandD
100000000008,2022/06/19,4,2045.53,229,8.83,Beverages,BrandD
100000000008,2022/06/26,4,2240.69,277,8.22,Beverages,BrandD
100000000008,2022/07/03,4,3988.5,458,8.65,Beverages,BrandD
100000000008,2022/07/10,4,1999.41,248,8.15,Beverages,BrandD
100000000008,2022/07/17,4,2304.74,293,8.04,Beverages,BrandD
100000000008,2022/07/31,4,728.19,89,8.13,Beverages,BrandD
100000000008,2022/08/07,4,3410.68,423,8.31,Beverages,BrandD
100000000008,2022/08/14,4,3387.97,394,8.79,Beverages,BrandD
100000000008,2022/08/28,4,1355.87,166,8.25,Beverages,BrandD
100000000008,2022/09/04,4,1053.05,119,8.68,Beverages,BrandD
100000000008,2022/09/11,4,3496.59,406,8.79,Beverages,BrandD
100000000008,2022/09/18,4,1067.09,123,8.52,Beverages,BrandD
100000000008,2022/09/25,4,4252.13,479,8.72,Beverages,BrandD
100000000008,2022/10/09,4,3827.27,457,8.3,Beverages,BrandD
100000000008,2022/10/16,4,3000.66,345,8.61,Beverages,BrandD
100000000008,2022/10/23,4,269.45,34,8.15,Beverages,BrandD
100000000008,2022/10/30,4,3630.72,429,8.36,Beverages,BrandD
100000000008,2022/11/06,4,528.43,62,8.44,Beverages,BrandD
100000000008,2022/11/27,4,1145.37,130,8.58,Beverages,BrandD
100000000008,2022/12/04,4,1990.77,246,8.03,Beverages,BrandD
100000000008,2022/12/11,4,2601.79,315,8.46,Beverages,BrandD
100000000008,2022/12/18,4,1518.08,180,8.22,Beverages,BrandD
100000000008,2022/12/25,4,915.14,114,8.13,Beverages,BrandD
100000000008,2023/01/01,4,822.41,97,8.59,Beverages,BrandD
100000000008,2023/01/08,4,3553.13,430,8.26,Beverages,BrandD
100000000008,2023/01/15,4,1769.93,212,8.17,Beverages,BrandD
100000000008,2023/01/22,4,2726.74,317,8.47,Beverages,BrandD
